Date_Ticker,Close_AEGISLOG.NS,High_AEGISLOG.NS,Low_AEGISLOG.NS,Open_AEGISLOG.NS,Volume_AEGISLOG.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2022-09-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-09-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-09-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-09-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-09-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-09-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-09-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-09-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-09-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-09-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-10-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-11-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2022-12-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-01-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-02-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-03-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-04-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-05-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-06-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-07-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-08-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-09-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-10-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-11-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2023-12-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-01-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
2024-02-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15.0
