Price,Close,High,Low,Open,Volume,MA_20,MA_50,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded
2021-05-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-05-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-05-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-06-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-07-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-08-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-09-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-10-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-11-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2021-12-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-01-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-02-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-03-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-04-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-05-31,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-06-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-07-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-17,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-18,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-24,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-25,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-08-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-01,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-02,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-05,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-08,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-09,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-15,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-16,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-19,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-20,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-21,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-22,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-23,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-26,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-27,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-28,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-29,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-09-30,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-10-03,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-10-04,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-10-06,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-10-07,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-10-10,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-10-11,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-10-12,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-10-13,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
2022-10-14,,,,,,,,,,,,,Oil Gas & Consumable Fuels,15
